logFC	logCPM	F	PValue	FDR	rank
DNAJC13	-0.383899774823989	7.12264033622134	38.3262004798415	1.90714444898332e-05	0.000136700780861585	-4.71961641181998
ASXL1	0.433755965251921	6.72968295888598	38.3163641958966	1.90980067693658e-05	0.000136823238571993	4.71901195705789
MAP3K7	-0.41339740194045	7.18412143587127	38.2997840034878	1.91428758436563e-05	0.000137076664523324	-4.71799281738416
MRS2	-0.454505439876508	5.54502020667866	38.229243887599	1.93351152522805e-05	0.000138384592851721	-4.71365323485131
MYBBP1A	-0.549907714882916	5.37038199888567	38.2147808337632	1.93748013544746e-05	0.000138599916924279	-4.71276274152347
RNVU1-23	2.69918554489873	0.23760161749561	38.2096951610346	1.93887782659825e-05	0.000138631205075643	4.71244955600942
SYNGR2	0.494801116922039	5.42504976260368	38.1859575215491	1.9454168071876e-05	0.000139029886280001	4.71098733641093
BTN2A1	-1.59208478969433	1.73708270689347	38.1728555572096	1.94903672997253e-05	0.00013921966469017	-4.71017997644211
ATXN10	-0.423104898254303	6.18736691930931	38.1470050220026	1.95620142653654e-05	0.000139633317707296	-4.7085864287256
PDCD4	0.387189772279208	8.33746170421412	38.1449860094914	1.95676227294168e-05	0.000139633317707296	4.70846193357598
PNRC1	0.529225682744342	5.43392223740948	38.1233576362105	1.96278174278922e-05	0.000139993662247555	4.70712799035017
CCT8	-0.335744998774873	8.23437368273145	38.1159034837767	1.96486121202225e-05	0.000140072772625941	-4.70666812059726
ARHGEF7	-0.517622581075032	5.55042477446495	38.1018078394109	1.96880029635296e-05	0.00014028430936896	-4.70579833393323
PTCD3	-0.352329408399811	8.6934483758145	38.09444279486	1.97086205923987e-05	0.000140354682109525	-4.70534377095513
TOPORS	0.374476037265273	7.13466296046016	38.0913362371943	1.97173244193763e-05	0.000140354682109525	4.70515201782972
OCIAD2	-0.830998997419383	3.69338420598129	38.0086857754393	1.99505042040736e-05	0.000141944543464765	-4.70004612402335
SP140L	-2.37655246227055	0.795759608290394	37.9946356451153	1.99904545824127e-05	0.000142126443660878	-4.69917732992447
PARP12	1.05598447639744	3.04684814156268	37.9927718050402	1.99957610886148e-05	0.000142126443660878	4.69906206088305
ZFY	0.472843278397051	5.88715957274673	37.9746655631231	2.00473945050711e-05	0.000142423320411026	4.69794206322331
LINC01215	-1.35580578657054	2.25938871613576	37.9653019734903	2.00741560459598e-05	0.00014254329398892	-4.69736270419559
RIOX1	-0.608890990833903	4.65066254654851	37.9567414996674	2.00986578018549e-05	0.000142647111124669	-4.69683294400792
CFAP36	-0.686257923087538	4.82699920275589	37.9458005200152	2.01300225595442e-05	0.000142799511385543	-4.69615573840096
DNAJA1P3	-0.754227978397517	4.2622556116065	37.8676938976719	2.0355556658631e-05	0.000144328495051079	-4.69131701657291
BSG	0.496508940994024	9.05052996516138	37.8567070115487	2.03875114202522e-05	0.000144484101552656	4.69063578267755
ADSS2	-0.442761932946902	5.53722537273807	37.8323948209213	2.04584251058478e-05	0.00014491551757999	-4.68912780142372
CCT3	-0.346015048257599	8.787589083651	37.8107174591808	2.05218901675814e-05	0.000145293774624426	-4.68778264104827
LDLRAP1	-0.900354890272527	3.21027692839478	37.7770357902234	2.06209451041287e-05	0.000145923511530981	-4.68569143390693
DIMT1	-0.380191324712123	6.8885243113062	37.7638564948324	2.06598522143102e-05	0.000146127205568732	-4.68487278943494
ZBED9	0.521691006999457	5.03699133052869	37.756808046404	2.06806944724343e-05	0.000146191454688199	4.68443488141553
KBTBD2	0.412263326578159	6.4110106781311	37.753937455503	2.06891896597389e-05	0.000146191454688199	4.68425651915523
EIF6	-0.453564327200652	5.51620815301445	37.6985285390078	2.08539461864493e-05	0.000147283545571224	-4.68081175148938
PDCD11	-0.364513259479625	7.33465757874218	37.6827134390911	2.09012452065444e-05	0.000147545416039939	-4.67982783971565
ABHD11	-1.02388326375406	2.76570444100045	37.6649895163896	2.09543980819389e-05	0.000147848333680777	-4.67872480982164
BTBD10	-0.591854115472916	4.87546843050253	37.6583497141181	2.09743499792452e-05	0.000147916813043666	-4.67831148960779
FBXO3	0.529187225553078	5.67543836737119	37.6365700899862	2.10399472471974e-05	0.000148306971904562	4.67695535340992
NFE2L3	0.612414809506115	4.93590709049396	37.6330211889012	2.10506581460474e-05	0.000148310054170981	4.67673432145642
RRP7BP	-0.612525437646792	4.50416684594419	37.6227241336564	2.10817706887769e-05	0.000148456800811309	-4.67609291489833
PPM1A	0.401545437491919	6.68547790634886	37.5737986972184	2.12303152239127e-05	0.000149414801782377	4.67304355745955
MRPS7	-0.433772543443641	5.8038031586914	37.5711099860046	2.12385129715598e-05	0.000149414801782377	-4.67287589393962
OSBPL7	-1.1272029913345	2.45434881687962	37.5293627194706	2.13662613393229e-05	0.000150240306232083	-4.6702714638794
ERLIN2	-0.402517335718823	6.44384637068107	37.519826484777	2.13955650797539e-05	0.000150373114650111	-4.66967623884688
ZFC3H1	-0.34723210974856	7.85435330115743	37.4509460085006	2.1608589337958e-05	0.000151796396925918	-4.66537358400698
MLLT10	-0.367806992222339	6.67361535210199	37.4313820748534	2.16695331530907e-05	0.000152150476944561	-4.66415044498939
CLEC11A	-1.70336734174869	1.38379065964492	37.4218796961782	2.16992046265583e-05	0.000152284743796303	-4.66355618470573
H4C9	0.390888526152863	7.632341278895	37.3658383910198	2.18751380073761e-05	0.000153444845614423	4.66004919839009
FANCL	-0.522016319992854	5.15266328393029	37.3482503516749	2.19306870904715e-05	0.000153751163960999	-4.65894776162271
SNRPB2	-0.4814163515591	5.48086431451778	37.345272542528	2.19401079079841e-05	0.000153751163960999	-4.65876124076647
GLRX3	-0.436880538919273	5.65533517523878	37.3089585814165	2.20553645118312e-05	0.000154433012558034	-4.65648576018579
DDX18	-0.339543711730286	7.68511416665799	37.3078787112278	2.20588024310519e-05	0.000154433012558034	-4.65641806903561
ENTPD4	-0.504609986558007	5.31942003540256	37.2934855444648	2.2104683355375e-05	0.000154679209364127	-4.65551570188447
LRRC61	-1.04180170076968	3.06059292707293	37.2793031178033	2.2149998692117e-05	0.000154921211782655	-4.65462629508454
COMMD1	-0.573529094804404	4.61751730765436	37.2711310420539	2.21761578783631e-05	0.000154982110963951	-4.65411369519158
RPL17P36	-0.867564264994736	4.33325920806691	37.2698763169369	2.21801774211362e-05	0.000154982110963951	-4.65403498421426
HDAC8	-0.515801197282766	4.92633131095448	37.2616480527346	2.22065574104367e-05	0.000155091370477535	-4.65351876308746
IQCB1	-0.426994604133969	5.99010365075501	37.2291837558829	2.23109873248263e-05	0.000155745364130171	-4.65148121052135
YWHAZP3	-0.451390276427373	6.19672157485694	37.2151745252812	2.23562241090475e-05	0.000155942682394427	-4.65060154546717
TCF12	-0.35213932008116	7.14496776248217	37.2137411528864	2.23608584480787e-05	0.000155942682394427	-4.65051152761446
DSG2	0.490023542217894	5.57747838479584	37.1749276177577	2.24867655844671e-05	0.000156745025580573	4.64807300742946
TAF7	0.518066942751159	5.54021691281831	37.1505765190425	2.25661696075201e-05	0.000157222598674787	4.64654215202072
WDR3	-0.380867282485363	6.46306660760917	37.1225900178739	2.26578220641762e-05	0.000157785006907114	-4.64478183811642
SLC31A1	0.379390085074154	6.1015109097708	37.1100232421261	2.2699114430584e-05	0.000157996343259359	4.64399108577661
RGS14	-1.04436846965056	2.69893485476466	37.1033019016783	2.27212347785957e-05	0.00015807409410304	-4.64356807071811
POFUT1	0.449410942040254	6.10105587498951	37.0994827930766	2.27338146237174e-05	0.000158085427701341	4.64332768565503
CDK5RAP3	-0.381561220055377	6.2989570709112	37.0905077789801	2.27634088107981e-05	0.000158215007025846	-4.64276270199282
CAVIN2	-2.90393640979539	0.651970602380982	37.0810981044003	2.27944833035815e-05	0.000158290045567044	-4.64217024776764
TRDMT1	-0.896747686414002	3.88072685488335	37.0805983648389	2.27961349912638e-05	0.000158290045567044	-4.64213877994056
MTCO2P12	-0.996723191044781	5.86818651065055	37.0702334267092	2.28304228226564e-05	0.00015845191532109	-4.64148604524012
XRCC5	-0.343028799621579	9.21893700906988	37.016085028232	2.30105053038802e-05	0.00015950191468995	-4.63807384424847
TMED5	-0.444166290731512	6.01819266046931	37.0154486900033	2.30126311699622e-05	0.00015950191468995	-4.63803372304074
PON2	-0.418952592860788	5.84406938478349	37.0143208106719	2.30163997156063e-05	0.00015950191468995	-4.63796260885258
HLA-H	1.3868271592997	1.92232674611183	37.011476397576	2.30259067756897e-05	0.00015950191468995	4.63778325798566
IAH1	-0.554895226412704	4.85280053193908	36.9985480564911	2.30691742989121e-05	0.000159724988095489	-4.63696794964205
ZNF195	-0.472496263481886	5.59575836767457	36.9622817364988	2.31910418112014e-05	0.000160491792706857	-4.6346797411122
RASA2	-0.629667656889612	4.57735734345688	36.9465903545413	2.32439971434093e-05	0.000160772780700949	-4.63368918660625
POLR1A	-0.404977578682703	7.15555930948984	36.9436550723853	2.32539184056236e-05	0.000160772780700949	-4.63350385573936
CAPZA1	-0.352422333149513	8.06536095559212	36.9308379865258	2.32972966593945e-05	0.000160995583808051	-4.63269447013369
NOP2	-0.45962178406606	5.97330819773657	36.9120875328444	2.3360921748346e-05	0.000161358022181399	-4.63151002533007
NPY1R	-1.44659955864664	2.1696171704135	36.8947551664518	2.34199107174574e-05	0.000161670199939646	-4.63041476489942
ITPA	-0.584384542482351	5.04112327357114	36.8922308529148	2.3428516089896e-05	0.000161670199939646	-4.63025521777856
NKPD1	-0.673160761613408	4.19540004178859	36.8674197659957	2.3513288609795e-05	0.000162177656173436	-4.62868662543885
SLCO4A1	-1.34885026191178	2.05225235177855	36.8399078785922	2.36076971541661e-05	0.000162751058317833	-4.62694637471778
ACTR6	-0.649225785902804	4.70696679831543	36.8250519040792	2.36588554459848e-05	0.000163025888886986	-4.62600626923964
YARS2	-0.524550506764215	4.86262294760578	36.7906069831025	2.37779563718096e-05	0.000163768405621872	-4.62382547413218
SRFBP1	-0.462519459464237	5.70965689950747	36.7848853166484	2.37978062674256e-05	0.000163818121601294	-4.62346307529066
GRSF1	-0.387616245711357	6.9691193789724	36.7791481057704	2.38177290154369e-05	0.000163818121601294	-4.62309965020348
C1RL	-1.33480318458384	2.210375706464	36.7787194143562	2.3819218429005e-05	0.000163818121601294	-4.62307249295984
IL6STP1	1.33137947569426	2.25007488808593	36.7496554488364	2.39204435825228e-05	0.000164435963598714	4.62123077101909
HSPE1P4	-0.81885477972233	3.35240169624939	36.7393199367556	2.3956558378416e-05	0.000164605843289297	-4.62057557295305
RRP1	-0.421891561964392	6.29994993952179	36.7036968780735	2.40815100681375e-05	0.000165385670477466	-4.61831628345669
PASK	-0.556381213969042	5.05475476305061	36.6918734736687	2.41231456273487e-05	0.000165592834178034	-4.61756606139403
H2AC13	0.401965504907506	7.78180795487531	36.6701950759839	2.41996979271844e-05	0.000165980402362744	4.61619005506815
HIRA	0.442442846750063	5.4293381733407	36.6672680362386	2.42100552532963e-05	0.000165980402362744	4.61600421939039
GTF2A2	-0.476560804394841	5.7146451885748	36.6654034726872	2.42166556374834e-05	0.000165980402362744	-4.61588583387975
P2RX4	-0.861961458417841	3.74326137099218	36.6628787259395	2.42255962717028e-05	0.000165980402362744	-4.61572552472825
KIFC3	-1.50057101121342	1.70039937846789	36.6462663952984	2.4284517564129e-05	0.000166305168669718	-4.61467051979308
PRMT1	-0.54657038679247	5.71243623173052	36.6287016781757	2.43469941576942e-05	0.000166653962854658	-4.61355464846603
UQCRQ	-0.41416693985736	6.11508625718572	36.5942149865794	2.44701937044902e-05	0.000167417875032237	-4.61136259278723
CRBN	-0.363941303182114	6.49241557557007	36.5898246359763	2.4485928518149e-05	0.000167446169629559	-4.61108342267853
ST8SIA6	0.645541965761104	4.47734923647518	36.5791790552929	2.45241295888546e-05	0.000167627999405637	4.61040639766731
MAP3K3	-1.03938862300809	2.79475161979851	36.5480715159021	2.46361462490432e-05	0.00016831396462432	-4.60842722644556
METAP1	-0.489758572262172	5.81955527020609	36.5130314245508	2.47630213321492e-05	0.000169100745482926	-4.606196368221
TAF1B	-0.399120293984322	6.20754802953585	36.4582073759659	2.4963025076094e-05	0.000170385924349169	-4.6027027870085
VMP1	-0.361689115639707	6.63369468965676	36.4207041977424	2.51008987634785e-05	0.000171246018218136	-4.60031072788027
NEDD4	-1.13192852811802	3.6484224579328	36.3237339188609	2.54614253065265e-05	0.00017362358796647	-4.5941172886072
TCEAL8	-0.83939681690704	4.0336821654865	36.2934580590847	2.55751919160692e-05	0.000174317030453435	-4.59218109866068
ZNRF2	-0.695585014097161	4.62976810237026	36.2832100268413	2.56138314941949e-05	0.000174498004459744	-4.59152545189768
ZNF81	-0.558654789412575	4.63308579627066	36.2555554825324	2.5718433015206e-05	0.00017512797122996	-4.58975549584038
SLC7A1	0.490440189945189	7.65714228449557	36.241771213231	2.57707524959193e-05	0.000175401500721872	4.5888729000345
HSPA1B	-0.517881685698258	6.44489053208228	36.1985513709951	2.59355839106e-05	0.000176440192899821	-4.58610396990688
BMS1	-0.360043070214534	6.9528164321513	36.1921752096505	2.59600026028625e-05	0.000176523126507265	-4.58569526832742
H2BU2P	1.17673865185196	2.78776066898851	36.1812304918308	2.60019784167943e-05	0.000176725310934483	4.58499360653656
FAM216A	-0.594082015537918	4.83706157437196	36.173345109028	2.60322687364494e-05	0.00017684792069618	-4.58448798107306
SYTL1	-1.10670910284961	2.7389832917718	36.1550992411724	2.61025110368126e-05	0.000177241697708103	-4.58331771193467
ADGRG1	-1.11966547203407	2.46470943592754	36.1399845984658	2.61608621312233e-05	0.000177554398554932	-4.58234794793709
R3HDM1	-0.600169643304959	5.11593382471874	36.133159407089	2.61872598520843e-05	0.000177650039109346	-4.58190994232993
CSNK1E	-0.514772687852511	5.21106134877577	36.1252583387456	2.6217856573075e-05	0.000177774061760879	-4.58140281670911
FAM172A	-0.583170384867676	4.6805351124133	36.1016214371683	2.63096330119551e-05	0.000178285585506214	-4.57988520976281
SH2B3	0.486416296986583	6.7688135948616	36.0994723580393	2.63179954775383e-05	0.000178285585506214	4.57974719204122
TSN	-0.346008522778711	7.00240776184172	36.0928027121888	2.63439675624823e-05	0.000178377821637896	-4.57931881704576
MTMR12	-0.392067213550118	6.51860020940956	36.0774052799318	2.64040376855759e-05	0.000178700744504911	-4.57832965606642
ATP2A2	-0.457642567634182	6.88646611733038	36.0432722044377	2.65377576000763e-05	0.00017946469378659	-4.57613577714064
ALDH18A1	0.369286207366007	7.52525129293598	36.0422487489079	2.65417789716244e-05	0.00017946469378659	4.57606997176293
LYPLA1	-0.590418801095786	6.329262452322	36.0254870997493	2.66077377312609e-05	0.000179783571628552	-4.57499204888326
TTF2	-0.467169573653073	6.10043669349592	36.0239370325584	2.66138468114585e-05	0.000179783571628552	-4.57489234723575
PGBD4	-0.699794997760361	4.30658219937714	35.9632021889182	2.68544737665333e-05	0.000181324220436704	-4.57098335352978
MCTS1	-0.5650165830376	4.72763729953186	35.9520993125642	2.68987295528845e-05	0.000181538129885666	-4.57026823156642
NAA15	-0.343746287287844	7.85170704828064	35.9467582581419	2.69200484068109e-05	0.000181597111589123	-4.56992416351225
ITGB7	-1.68165881167712	1.32209313497851	35.9377088240332	2.69562131608061e-05	0.000181756138808686	-4.56934111802983
ATP6V1A	0.340936898055289	6.87220217005189	35.9344846806862	2.69691113312498e-05	0.000181758212501364	4.5691333639028
BTN3A1	-1.40544548611905	2.03556690879527	35.9203654705107	2.70256779027699e-05	0.000182054449932052	-4.56822340354524
CELSR2	-0.786482914609985	3.7266949950668	35.9108742815887	2.70637788200857e-05	0.000182226077913599	-4.56761156449619
ALG1L13P	1.68208359918523	1.50192761048121	35.8677651557916	2.72376044581365e-05	0.000183310982730843	4.56483109119249
LONRF1	-0.510494602534242	4.93528655877757	35.844810930502	2.73306788923923e-05	0.0001837852419976	-4.56334958032498
ANXA9	-0.964987156567957	2.86534518184104	35.8423971223772	2.73404873657686e-05	0.0001837852419976	-4.56319374805724
MEAF6	-0.519257664006672	5.33460679397449	35.840403635032	2.73485908905097e-05	0.0001837852419976	-4.563065045354
BICD2	-0.613397852908159	4.58212175239372	35.8378446168543	2.73589973020811e-05	0.0001837852419976	-4.56289982340488
COA1	-0.394873454264033	6.65078642675603	35.8211417376128	2.74270313667465e-05	0.000184138538779293	-4.56182119679983
XPO4	-0.370996352794403	7.84116385322177	35.8186734532892	2.74371014764657e-05	0.000184138538779293	-4.56166177048957
COA4	-0.483057044877111	5.21804934430845	35.8051499477471	2.74923493846252e-05	0.000184423585370098	-4.56078814552645
PSPH	-0.47106266268633	5.29401688634736	35.7831553975465	2.75824747139612e-05	0.0001848594668129	-4.55936677128553
MARVELD2	-0.849265083436856	3.44555733627697	35.7830425711251	2.75829378993479e-05	0.0001848594668129	-4.5593594783515
SESN3	0.622449729126861	5.99568699063684	35.7790356580001	2.75993931843722e-05	0.000184883916477771	4.55910046647014
TCP1P1	-0.438662714916139	5.5037070558951	35.7298347141131	2.7802360805352e-05	0.000186157180234722	-4.55591832490187
POLA1	-0.333436740103747	7.08194749434504	35.723751167437	2.78275748615792e-05	0.000186239624803782	-4.55552464023895
TTC7A	-0.913478733289978	3.32204714405227	35.7147803126056	2.78648032110747e-05	0.000186402362907819	-4.55494401970436
MPP1	0.345925777430357	8.56918872269592	35.7103458706665	2.78832267190145e-05	0.000186439213022554	4.55465696998666
TEX2	-0.396279816965465	6.56708083485104	35.7064757734653	2.78993169003408e-05	0.000186460434617278	-4.55440643006133
SEC11C	-0.658662847652672	4.5095918239172	35.6816205540837	2.80029061494941e-05	0.000187066151399397	-4.55279689511511
ZSCAN12	-0.380822396306003	6.43979927451548	35.6472731781749	2.81467766658074e-05	0.000187940271946159	-4.55057133283417
